order_id,customers_name,city,state,order_date,sales_units,total_revenues,product_name,category_name,store_name,sales_rep
1098,"Lloyd Miranda",Encino,CA,2017-08-28,1,170.9910,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1108,"Aide Franco",Atwater,CA,2017-09-03,2,1652.9810,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,455.6907,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,496.6107,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,377.9820,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,5129.9810,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1119,"Oralia Farley",Upland,CA,2017-09-10,1,385.5920,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,5119.9840,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,2901.5814,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,1048.7810,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,512.9810,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,1014.5810,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,1,188.9910,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,854.9810,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,971.9820,"Haro SR 1.1 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,1,396.1405,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,899.9820,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,1,3599.9910,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1141,"Sherise Mercer",Vista,CA,2017-09-22,1,1619.9910,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1142,"Hilde Nieves",Campbell,CA,2017-09-23,2,1115.9814,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1142,"Hilde Nieves",Campbell,CA,2017-09-23,1,899.9910,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1142,"Hilde Nieves",Campbell,CA,2017-09-23,2,792.2810,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1142,"Hilde Nieves",Campbell,CA,2017-09-23,2,719.9840,"Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1142,"Hilde Nieves",Campbell,CA,2017-09-23,2,930.9810,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1143,"Willow Gardner",Pleasanton,CA,2017-09-24,1,239.9920,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1143,"Willow Gardner",Pleasanton,CA,2017-09-24,1,1199.9920,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1143,"Willow Gardner",Pleasanton,CA,2017-09-24,2,750.5820,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1151,"Majorie Glover","Apple Valley",CA,2017-09-29,2,1899.9810,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1157,"Corene Wall",Atwater,CA,2017-10-01,1,539.9910,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1157,"Corene Wall",Atwater,CA,2017-10-01,2,2939.3820,"Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1157,"Corene Wall",Atwater,CA,2017-10-01,2,607.9840,"Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1157,"Corene Wall",Atwater,CA,2017-10-01,1,1367.0907,"Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1158,"Lucilla Williams","San Carlos",CA,2017-10-01,2,539.9820,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1158,"Lucilla Williams","San Carlos",CA,2017-10-01,1,409.1907,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1159,"Joy Underwood","Apple Valley",CA,2017-10-01,2,989.9820,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1160,"Brianne Hays","San Pablo",CA,2017-10-01,1,1322.9910,"Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1160,"Brianne Hays","San Pablo",CA,2017-10-01,1,2399.9920,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1167,"Jule Davenport","San Carlos",CA,2017-10-04,2,1899.9810,"Trek X-Caliber 8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1167,"Jule Davenport","San Carlos",CA,2017-10-04,2,1979.9820,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1167,"Jule Davenport","San Carlos",CA,2017-10-04,1,418.4907,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1180,"Desiree Branch","San Lorenzo",CA,2017-10-13,2,466.8414,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1194,"Bong Hebert",Torrance,CA,2017-10-19,1,396.1405,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1194,"Bong Hebert",Torrance,CA,2017-10-19,2,7439.9814,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1194,"Bong Hebert",Torrance,CA,2017-10-19,2,961.1820,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1194,"Bong Hebert",Torrance,CA,2017-10-19,1,104.4905,"Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1199,"Eliz Whitney",Fullerton,CA,2017-10-23,1,446.4905,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1199,"Eliz Whitney",Fullerton,CA,2017-10-23,2,464.9814,"Haro Shredder Pro 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1199,"Eliz Whitney",Fullerton,CA,2017-10-23,2,750.5820,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1205,"Risa Gallagher",Rocklin,CA,2017-10-26,2,854.3840,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1205,"Risa Gallagher",Rocklin,CA,2017-10-26,2,2255.9840,"Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1205,"Risa Gallagher",Rocklin,CA,2017-10-26,1,396.1405,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1205,"Risa Gallagher",Rocklin,CA,2017-10-26,2,749.5614,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1205,"Risa Gallagher",Rocklin,CA,2017-10-26,1,188.9910,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1218,"Philip Bryan",Oakland,CA,2017-10-30,1,437.0907,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1218,"Philip Bryan",Oakland,CA,2017-10-30,2,930.9810,"Electra Townie Original 7D - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1225,"Yvone Yates","San Pablo",CA,2017-11-04,1,989.9910,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1225,"Yvone Yates","San Pablo",CA,2017-11-04,2,4679.9820,"Trek Domane S 5 Disc - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1225,"Yvone Yates","San Pablo",CA,2017-11-04,2,845.9820,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1229,"Arvilla Osborn",Upland,CA,2017-11-05,2,1549.3614,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1229,"Arvilla Osborn",Upland,CA,2017-11-05,2,8999.9820,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1232,"Stacie Sims",Oakland,CA,2017-11-06,2,5393.9814,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1232,"Stacie Sims",Oakland,CA,2017-11-06,2,894.8810,"Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1232,"Stacie Sims",Oakland,CA,2017-11-06,2,751.9840,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1237,"Kaley Blanchard","Palos Verdes Peninsula",CA,2017-11-09,1,269.9910,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1237,"Kaley Blanchard","Palos Verdes Peninsula",CA,2017-11-09,2,341.9820,"Trek Precaliber 12 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1237,"Kaley Blanchard","Palos Verdes Peninsula",CA,2017-11-09,2,479.9840,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1237,"Kaley Blanchard","Palos Verdes Peninsula",CA,2017-11-09,2,5021.9814,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1237,"Kaley Blanchard","Palos Verdes Peninsula",CA,2017-11-09,1,464.9907,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1247,"Daisy Ward",Pomona,CA,2017-11-16,2,953.9820,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1247,"Daisy Ward",Pomona,CA,2017-11-16,2,4499.9820,"Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1247,"Daisy Ward",Pomona,CA,2017-11-16,1,569.9905,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1248,"Lucile Manning",Campbell,CA,2017-11-16,2,474.9810,"Haro Shredder Pro 20 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1248,"Lucile Manning",Campbell,CA,2017-11-16,2,845.9820,"Surly Wednesday Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1248,"Lucile Manning",Campbell,CA,2017-11-16,1,188.9910,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1248,"Lucile Manning",Campbell,CA,2017-11-16,1,522.4905,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1252,"Ollie Zimmerman",Anaheim,CA,2017-11-18,1,322.3920,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1252,"Ollie Zimmerman",Anaheim,CA,2017-11-18,1,87.9920,"Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1252,"Ollie Zimmerman",Anaheim,CA,2017-11-18,2,3799.9810,"Trek Emonda S 5 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1268,"Nenita Mooney",Lawndale,CA,2017-11-26,2,836.9814,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1268,"Nenita Mooney",Lawndale,CA,2017-11-26,2,353.3814,"Trek Precaliber 12 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1268,"Nenita Mooney",Lawndale,CA,2017-11-26,2,4159.9840,"Trek Domane S 5 Disc - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1268,"Nenita Mooney",Lawndale,CA,2017-11-26,1,455.6907,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1275,"Jeromy Burch","San Jose",CA,2017-11-29,1,4649.9907,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1275,"Jeromy Burch","San Jose",CA,2017-11-29,1,899.9910,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1287,"Justina Long","South El Monte",CA,2017-12-07,2,1599.9840,"Surly Big Dummy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1287,"Justina Long","South El Monte",CA,2017-12-07,2,6299.9820,"Trek Boone 7 - 2017","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
1287,"Justina Long","South El Monte",CA,2017-12-07,1,496.7910,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1287,"Justina Long","South El Monte",CA,2017-12-07,2,930.9810,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1289,"Lakenya Oliver","San Lorenzo",CA,2017-12-08,1,199.4905,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1289,"Lakenya Oliver","San Lorenzo",CA,2017-12-08,1,899.9910,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1294,"Angele Castro","Palos Verdes Peninsula",CA,2017-12-11,2,569.9810,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1294,"Angele Castro","Palos Verdes Peninsula",CA,2017-12-11,1,512.9905,"Haro SR 1.1 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1296,"Jenee Rasmussen",Sacramento,CA,2017-12-14,2,949.9810,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1296,"Jenee Rasmussen",Sacramento,CA,2017-12-14,1,188.9910,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1296,"Jenee Rasmussen",Sacramento,CA,2017-12-14,1,569.9905,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1296,"Jenee Rasmussen",Sacramento,CA,2017-12-14,2,1349.9820,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1299,"Elvina Gates",Pleasanton,CA,2017-12-15,2,485.9820,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1299,"Elvina Gates",Pleasanton,CA,2017-12-15,1,322.9905,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1299,"Elvina Gates",Pleasanton,CA,2017-12-15,1,569.9905,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1299,"Elvina Gates",Pleasanton,CA,2017-12-15,2,1401.5840,"Surly Steamroller - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1301,"Jane Henderson","Apple Valley",CA,2017-12-16,2,1391.9840,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1301,"Jane Henderson","Apple Valley",CA,2017-12-16,2,961.1820,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1301,"Jane Henderson","Apple Valley",CA,2017-12-16,1,1439.9920,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1307,"Elmo Sweeney","San Carlos",CA,2017-12-22,2,650.9814,"Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1307,"Elmo Sweeney","San Carlos",CA,2017-12-22,2,1199.9840,"Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1307,"Elmo Sweeney","San Carlos",CA,2017-12-22,2,667.1840,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1310,"Caridad Compton","San Lorenzo",CA,2017-12-24,1,2079.9920,"Trek Domane S 5 Disc - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1310,"Caridad Compton","San Lorenzo",CA,2017-12-24,2,1279.9840,"Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1310,"Caridad Compton","San Lorenzo",CA,2017-12-24,2,3025.7820,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
1310,"Caridad Compton","San Lorenzo",CA,2017-12-24,1,2559.9920,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1312,"Charise Burt",Fresno,CA,2017-12-25,2,476.8810,"Sun Bicycles Revolutions 24 - Girl's - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1312,"Charise Burt",Fresno,CA,2017-12-25,1,215.9920,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1312,"Charise Burt",Fresno,CA,2017-12-25,1,557.9907,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1313,"Edith Davenport",Ontario,CA,2017-12-25,1,479.9920,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1313,"Edith Davenport",Ontario,CA,2017-12-25,1,375.9920,"Surly Wednesday Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1313,"Edith Davenport",Ontario,CA,2017-12-25,1,387.8007,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1316,"Sylvester Chan",Rocklin,CA,2017-12-26,2,539.9820,"Electra Girl's Hawaii 1 16" - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1316,"Sylvester Chan",Rocklin,CA,2017-12-26,1,188.9910,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1317,"Georgeanna Webster",Oxnard,CA,2017-12-27,1,593.9910,"Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1320,"Jessika Bray","San Pablo",CA,2017-12-28,1,433.7910,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1320,"Jessika Bray","San Pablo",CA,2017-12-28,1,199.4905,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1320,"Jessika Bray","San Pablo",CA,2017-12-28,2,479.9840,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1321,"Carline Collier",Fresno,CA,2017-12-30,1,422.9910,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1321,"Carline Collier",Fresno,CA,2017-12-30,1,375.2910,"Sun Bicycles Cruz 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1321,"Carline Collier",Fresno,CA,2017-12-30,2,3025.7820,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
1329,"Ayana Keith",Oxnard,CA,2018-01-04,1,1022.9907,"Trek Domane ALR 3 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1329,"Ayana Keith",Oxnard,CA,2018-01-04,1,396.1405,"Sun Bicycles Cruz 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1329,"Ayana Keith",Oxnard,CA,2018-01-04,1,2510.9907,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1329,"Ayana Keith",Oxnard,CA,2018-01-04,2,511.9840,"Electra Townie Original 7D EQ Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1329,"Ayana Keith",Oxnard,CA,2018-01-04,1,242.9910,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1336,"Jana Thomas","San Jose",CA,2018-01-09,2,1599.9840,"Trek X-Caliber 8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1336,"Jana Thomas","San Jose",CA,2018-01-09,1,6174.9905,"Trek Domane SL Frameset Women's - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1336,"Jana Thomas","San Jose",CA,2018-01-09,2,502.1814,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1336,"Jana Thomas","San Jose",CA,2018-01-09,1,3599.9910,"Trek Slash 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1336,"Jana Thomas","San Jose",CA,2018-01-09,1,2519.9910,"Trek Domane AL 2 - 2019","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1339,"Mellisa Kim","Los Angeles",CA,2018-01-11,1,2975.9907,"Trek Domane SLR Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1340,"Raeann Duncan",Anaheim,CA,2018-01-12,1,2079.9920,"Trek Powerfly 5 - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1340,"Raeann Duncan",Anaheim,CA,2018-01-12,2,335.9840,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1340,"Raeann Duncan",Anaheim,CA,2018-01-12,2,1614.9810,"Electra Townie Commute 8D EQ Ladies' - 2016/2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1347,"Muriel Juarez","Palos Verdes Peninsula",CA,2018-01-15,2,9857.9814,"Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1347,"Muriel Juarez","Palos Verdes Peninsula",CA,2018-01-15,1,712.4905,"Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1348,"Brigid Sharp","Santa Clara",CA,2018-01-15,1,4749.9905,"Trek Remedy 8 - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1348,"Brigid Sharp","Santa Clara",CA,2018-01-15,1,5224.9905,"Trek Domane SL 8 Disc - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1348,"Brigid Sharp","Santa Clara",CA,2018-01-15,2,8999.9820,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1348,"Brigid Sharp","Santa Clara",CA,2018-01-15,1,1673.9907,"Trek Domane ALR 5 Gravel - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1354,"Christopher Richardson","Santa Cruz",CA,2018-01-19,2,1394.9814,"Trek Domane AL 2 Women's - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1358,"Maurice Norton",Atwater,CA,2018-01-21,2,1439.9840,"Trek Powerfly 8 - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1367,"Ja Dillard","Canyon Country",CA,2018-01-27,1,1349.9910,"Trek Procal AL Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1367,"Ja Dillard","Canyon Country",CA,2018-01-27,2,4158.4000,"Heller Bloodhound Trail - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1367,"Ja Dillard","Canyon Country",CA,2018-01-27,1,1394.0700,"Surly Krampus - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1367,"Ja Dillard","Canyon Country",CA,2018-01-27,2,1044.9810,"Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1374,"Karren Stevenson","San Carlos",CA,2018-01-30,2,4179.9810,"Trek Domane SL 5 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1374,"Karren Stevenson","San Carlos",CA,2018-01-30,2,1711.1814,"Trek Stache Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1376,"Kiesha Bond","San Carlos",CA,2018-02-01,1,1228.5207,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1378,"Marguerite Berger",Fullerton,CA,2018-02-02,2,650.9814,"Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1378,"Marguerite Berger",Fullerton,CA,2018-02-02,2,5951.9814,"Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1378,"Marguerite Berger",Fullerton,CA,2018-02-02,2,1199.9840,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1378,"Marguerite Berger",Fullerton,CA,2018-02-02,1,438.0207,"Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1378,"Marguerite Berger",Fullerton,CA,2018-02-02,2,1471.9840,"Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
